structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean,R,A,S,vertex,mm_to_surf
4740,62,158402946,CB,He-Crus II,"Crus II, left, lateral hemisphere",156518347,119,152,179,-28.0,-88.0,-43.0,15697,,,,-29.0,-88.0,-43.0,0,
4739,62,158402930,CB,He-Crus I,"Crus I, left, lateral hemisphere",156518346,119,143,183,-28.0,-92.0,-34.0,15697,,,,-29.0,-92.0,-34.0,0,
4740,62,158402882,CB,He-Crus II,"Crus II, left, lateral hemisphere",156518342,119,151,179,-28.0,-88.0,-42.0,15697,,,,-29.0,-88.0,-42.0,0,
4738,62,158402852,CB,He-VI,"VI, left, lateral hemisphere",156517952,119,133,158,-28.0,-67.0,-24.0,15697,,,,-29.0,-67.0,-24.0,0,
4738,62,158403010,CB,He-VI,"VI, left, lateral hemisphere",156517951,119,133,159,-28.0,-68.0,-24.0,15697,,,,-29.0,-68.0,-24.0,0,
4738,61,158402958,CB,He-VI,"VI, left, lateral hemisphere",156553100,128,136,145,-37.0,-54.0,-27.0,15697,,,,-38.0,-54.0,-27.0,0,
4739,61,158402880,CB,He-Crus I,"Crus I, left, lateral hemisphere",156560176,128,139,178,-37.0,-87.0,-30.0,15697,,,,-38.0,-87.0,-30.0,0,
4120,13,158158257,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",157026121,101,68,169,-10.0,-78.0,41.0,15697,4118.0,CTX,precuneus,-11.0,-78.0,41.0,12705,0.135799
4099,13,158158305,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",157064999,124,87,168,-33.0,-77.0,22.0,15697,4096.0,CTX,superior parietal lobule,-34.0,-77.0,22.0,13769,-0.991305
4208,13,158402926,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",157026186,135,131,166,-44.0,-75.0,-22.0,15697,4205.0,CTX,inferior occipital gyrus,-45.0,-75.0,-22.0,23938,0.417924
4194,13,158402894,CX,LiG-str,"lingual gyrus, left, striate",157058084,105,101,167,-14.0,-76.0,8.0,15697,4191.0,CTX,lingual gyrus,-15.0,-76.0,8.0,25255,-1.621056
4113,12,158158255,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",157020734,120,57,155,-29.0,-64.0,52.0,15697,4111.0,CTX,angular gyrus,-30.0,-64.0,52.0,14063,-1.30279
4193,12,158158319,CX,LiG-pest,"lingual gyrus, left, peristriate",157019431,111,122,155,-20.0,-64.0,-13.0,15697,4191.0,CTX,lingual gyrus,-21.0,-64.0,-13.0,23186,-0.811609
4207,12,158158367,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",157016700,152,95,155,-61.0,-64.0,14.0,15697,4205.0,CTX,inferior occipital gyrus,-62.0,-64.0,14.0,15481,0.148292
4113,11,158158379,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",156991103,134,59,146,-43.0,-55.0,50.0,15697,4111.0,CTX,angular gyrus,-44.0,-55.0,50.0,13751,-0.826896
4230,11,158158221,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",156994262,96,85,146,-5.0,-55.0,24.0,15697,4228.0,CTX,"cingulate gyrus, parietal part",-6.0,-55.0,24.0,26267,0.644648
4143,11,158158301,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",156997508,145,113,145,-54.0,-54.0,-4.0,15697,4140.0,CTX,middle temporal gyrus,-55.0,-54.0,-4.0,15492,0.973717
4201,11,158158381,CX,OTG-i,"occipito-temporal gyrus, left, inferior bank of gyrus",156991060,137,131,145,-46.0,-54.0,-22.0,15697,4198.0,CTX,occipito-temporal gyrus,-47.0,-54.0,-22.0,24181,1.201255
4127,10,158158249,CX,PCLp-l,"paracentral lobule, posterior part, left, lateral bank of gyrus",156954788,95,27,133,-4.0,-42.0,82.0,15697,4125.0,CTX,"paracentral lobule, posterior part",-5.0,-42.0,82.0,3895,2.990277
4231,10,158158297,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",156954311,94,81,133,-3.0,-42.0,28.0,15697,4228.0,CTX,"cingulate gyrus, parietal part",-4.0,-42.0,28.0,17,-0.125546
4142,10,158158377,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",156951641,156,104,133,-65.0,-42.0,5.0,15697,4140.0,CTX,middle temporal gyrus,-66.0,-42.0,5.0,15682,0.015309
4136,10,158158361,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",156951640,142,102,133,-51.0,-42.0,7.0,15697,4133.0,CTX,superior temporal gyrus,-52.0,-42.0,7.0,16025,-0.72722
4149,10,158158393,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",156954366,151,137,133,-60.0,-42.0,-28.0,15697,4147.0,CTX,inferior temporal gyrus,-61.0,-42.0,-28.0,22351,-0.255789
4151,10,158158283,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",156952409,155,116,133,-64.0,-42.0,-7.0,15697,4147.0,CTX,inferior temporal gyrus,-65.0,-42.0,-7.0,15354,-0.103483
4088,9,158158389,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",156942099,120,36,117,-29.0,-26.0,73.0,15697,4085.0,CTX,postcentral gyrus,-30.0,-26.0,73.0,5661,0.120563
4015,9,158158341,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",156942090,104,37,117,-13.0,-26.0,72.0,15697,4010.0,CTX,precentral gyrus,-14.0,-26.0,72.0,6187,-6.206963
4106,9,158158231,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",156942013,148,55,117,-57.0,-26.0,54.0,15697,4104.0,CTX,supramarginal gyrus,-58.0,-26.0,54.0,17282,0.569776
4089,9,158158215,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",156942012,133,39,117,-42.0,-26.0,70.0,15697,4085.0,CTX,postcentral gyrus,-43.0,-26.0,70.0,7675,1.597773
4172,9,158158279,CX,PLT,"planum temporale, left",156949432,151,91,117,-60.0,-26.0,18.0,15697,4171.0,CTX,planum temporale,-61.0,-26.0,18.0,9613,0.276382
4149,9,158158295,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",156942562,142,138,117,-51.0,-26.0,-29.0,15697,4147.0,CTX,inferior temporal gyrus,-52.0,-26.0,-29.0,22384,-0.961677
4151,9,158158217,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",156939065,152,130,117,-61.0,-26.0,-21.0,15697,4147.0,CTX,inferior temporal gyrus,-62.0,-26.0,-21.0,21857,1.194755
4074,8,158158275,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",156684809,100,61,107,-9.0,-16.0,48.0,15697,4071.0,CTX,"paracentral lobule, anterior part",-10.0,-16.0,48.0,4624,-1.446445
4073,8,158158259,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",156684997,91,54,107,0.0,-16.0,55.0,15697,4071.0,CTX,"paracentral lobule, anterior part",-1.0,-16.0,55.0,4711,1.897914
4088,8,158158371,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",156684321,138,46,107,-47.0,-16.0,63.0,15697,4085.0,CTX,postcentral gyrus,-48.0,-16.0,63.0,7849,0.353659
4135,8,158158245,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",156685332,160,110,107,-69.0,-16.0,-1.0,15697,4133.0,CTX,superior temporal gyrus,-70.0,-16.0,-1.0,9625,-0.285767
4013,7,157773006,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",156435094,125,45,93,-34.0,-2.0,64.0,15697,4010.0,CTX,precentral gyrus,-35.0,-2.0,64.0,30696,-0.759603
4087,7,157772864,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",156504405,151,81,94,-60.0,-3.0,28.0,15697,4085.0,CTX,postcentral gyrus,-61.0,-3.0,28.0,17922,0.507846
4014,7,157773040,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",156504404,148,62,94,-57.0,-3.0,47.0,15697,4010.0,CTX,precentral gyrus,-58.0,-3.0,47.0,5080,-0.292901
4169,7,157772944,CX,TG,"transverse gyri, left",156503066,152,113,94,-61.0,-3.0,-4.0,15697,4168.0,CTX,transverse gyri,-62.0,-3.0,-4.0,31850,-1.209967
4135,7,157772912,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",156503065,157,114,94,-66.0,-3.0,-5.0,15697,4133.0,CTX,superior temporal gyrus,-67.0,-3.0,-5.0,31992,-1.763693
4223,6,157772908,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",156431650,97,67,86,-6.0,5.0,42.0,15697,4221.0,CTX,"cingulate gyrus, frontal part",-7.0,5.0,42.0,2406,0.144556
4023,6,157772876,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",156431649,91,41,86,0.0,5.0,68.0,15697,4021.0,CTX,superior frontal gyrus,-1.0,5.0,68.0,4999,1.741008
4030,6,157772972,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",156431526,129,44,86,-38.0,5.0,65.0,15697,4028.0,CTX,middle frontal gyrus,-39.0,5.0,65.0,30593,1.665854
4273,6,157772894,CX,SIG,"short insular gyri, left",156432772,132,105,86,-41.0,5.0,4.0,15697,4272.0,CTX,short insular gyri,-42.0,5.0,4.0,10635,-0.174365
4270,6,157772878,CX,LIG,"long insular gyri, left",156432773,132,113,86,-41.0,5.0,-4.0,15697,4269.0,CTX,long insular gyri,-42.0,5.0,-4.0,10595,-1.019452
4135,6,158158243,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",156432775,150,113,86,-59.0,5.0,-4.0,15697,4133.0,CTX,superior temporal gyrus,-60.0,5.0,-4.0,31611,0.226979
4135,6,157773036,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",156432775,149,113,86,-58.0,5.0,-4.0,15697,4133.0,CTX,superior temporal gyrus,-59.0,5.0,-4.0,31611,-0.759218
4143,6,157772942,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",156265697,137,151,83,-46.0,8.0,-42.0,15697,4140.0,CTX,middle temporal gyrus,-47.0,8.0,-42.0,31864,2.412175
4280,5,157772860,CX,HCd,"head of caudate nucleus, left",156757264,108,93,72,-17.0,19.0,16.0,15697,12900.0,STR,head of the caudate nucleus,-18.0,19.0,16.0,0,
4224,4,157772922,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",155842530,93,84,65,-2.0,26.0,25.0,15697,4221.0,CTX,"cingulate gyrus, frontal part",-3.0,26.0,25.0,3039,0.239218
4051,4,157772970,CX,MOrG,"medial orbital gyrus, left",155850204,106,135,64,-15.0,27.0,-26.0,15697,4050.0,CTX,medial orbital gyrus,-16.0,27.0,-26.0,20720,0.454311
4273,4,157773016,CX,SIG,"short insular gyri, left",155848794,121,108,63,-30.0,28.0,1.0,15697,4272.0,CTX,short insular gyri,-31.0,28.0,1.0,11068,-1.46398
4039,4,157773000,CX,trIFG,"inferior frontal gyrus, triangular part, left",155848795,138,105,62,-47.0,29.0,4.0,15697,4035.0,CTX,inferior frontal gyrus,-48.0,29.0,4.0,11394,-0.370961
4903,4,157772874,CX,TP-s,"temporal pole, left, superior aspect",155844581,130,133,63,-39.0,28.0,-24.0,15697,4174.0,CTX,temporal pole,-40.0,28.0,-24.0,31223,1.143711
4045,4,157773032,CX,orIFG,"inferior frontal gyrus, orbital part, left",155844578,140,116,63,-49.0,28.0,-7.0,15697,4035.0,CTX,inferior frontal gyrus,-50.0,28.0,-7.0,11417,0.669168
4223,5,157772998,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",155905710,93,62,72,-2.0,19.0,47.0,15697,4221.0,CTX,"cingulate gyrus, frontal part",-3.0,19.0,47.0,2329,1.575073
4042,5,157772856,CX,opIFG,"inferior frontal gyrus, opercular part, left",155893116,134,73,71,-43.0,20.0,36.0,15697,4035.0,CTX,inferior frontal gyrus,-44.0,20.0,36.0,19066,0.774715
4042,5,157773030,CX,opIFG,"inferior frontal gyrus, opercular part, left",155893115,136,71,71,-45.0,20.0,38.0,15697,4035.0,CTX,inferior frontal gyrus,-46.0,20.0,38.0,18988,0.321972
4031,5,157773014,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",155893114,133,57,71,-42.0,20.0,52.0,15697,4028.0,CTX,middle frontal gyrus,-43.0,20.0,52.0,30586,-0.700235
4135,5,158158211,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",155899603,149,121,73,-58.0,18.0,-12.0,15697,4133.0,CTX,superior temporal gyrus,-59.0,18.0,-12.0,31518,1.845992
4079,5,157772872,CX,fro,"frontal operculum, left",155899604,135,112,71,-44.0,20.0,-3.0,15697,4078.0,CTX,frontal operculum,-45.0,20.0,-3.0,18423,1.260601
4904,5,157772952,CX,TP-i,"temporal pole, left, inferior aspect",156184343,121,145,73,-30.0,18.0,-36.0,15697,4174.0,CTX,temporal pole,-31.0,18.0,-36.0,21972,1.056215
4223,4,157772918,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",155874960,97,66,65,-6.0,26.0,43.0,15697,4221.0,CTX,"cingulate gyrus, frontal part",-7.0,26.0,43.0,2508,-0.700271
4223,3,157772884,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",155781928,97,81,47,-6.0,44.0,28.0,15697,4221.0,CTX,"cingulate gyrus, frontal part",-7.0,44.0,28.0,28915,-0.1283
4030,3,157772900,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",155829608,119,79,47,-28.0,44.0,30.0,15697,4028.0,CTX,middle frontal gyrus,-29.0,44.0,30.0,29481,-0.791163
4060,3,157772870,CX,LOrG,"lateral orbital gyrus, left",155779804,124,118,48,-33.0,43.0,-9.0,15697,4059.0,CTX,lateral orbital gyrus,-34.0,43.0,-9.0,20225,-0.073557
4045,2,157772914,CX,orIFG,"inferior frontal gyrus, orbital part, left",155776346,135,111,36,-44.0,55.0,-2.0,15697,4035.0,CTX,inferior frontal gyrus,-45.0,55.0,-2.0,20006,0.714415
4901,2,157772994,CX,IRoG,"inferior rostral gyrus, left",155735102,99,114,36,-8.0,55.0,-5.0,15697,4900.0,CTX,inferior rostral gyrus,-9.0,55.0,-5.0,19815,1.335093
4224,2,157772962,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",155734946,95,97,37,-4.0,54.0,12.0,15697,4221.0,CTX,"cingulate gyrus, frontal part",-5.0,54.0,12.0,28617,0.415596
4051,2,157772946,CX,MOrG,"medial orbital gyrus, left",155735104,107,131,36,-16.0,55.0,-22.0,15697,4050.0,CTX,medial orbital gyrus,-17.0,55.0,-22.0,20917,0.900789
4060,2,157773026,CX,LOrG,"lateral orbital gyrus, left",155701386,128,120,36,-37.0,55.0,-11.0,15697,4059.0,CTX,lateral orbital gyrus,-38.0,55.0,-11.0,20267,0.121484
4708,64,158402952,CB,Ve-VIIB,VIIB,156416285,93,137,171,-2.0,-80.0,-28.0,15697,,,,-3.0,-80.0,-28.0,0,
4707,64,158402936,CB,Ve-VIIAt,VIIAt,156416418,93,142,186,-2.0,-95.0,-33.0,15697,,,,-3.0,-95.0,-33.0,0,
4709,64,158402872,CB,Ve-VIIIA,VIIIA,156416122,93,144,181,-2.0,-90.0,-35.0,15697,,,,-3.0,-90.0,-35.0,0,
4701,64,158402922,CB,Ve-III,III,156421078,93,119,136,-2.0,-45.0,-10.0,15697,,,,-3.0,-45.0,-10.0,0,
4702,64,158403032,CB,Ve-IV,IV,156421166,93,113,144,-2.0,-53.0,-4.0,15697,,,,-3.0,-53.0,-4.0,0,
4701,64,158403016,CB,Ve-III,III,156421077,93,119,138,-2.0,-47.0,-10.0,15697,,,,-3.0,-47.0,-10.0,0,
4719,63,158402932,CB,PV-IV,"IV, left, paravermis",156426493,103,122,134,-12.0,-43.0,-13.0,15697,,,,-13.0,-43.0,-13.0,0,
4718,63,158402916,CB,PV-III,"III, left, paravermis",156426443,103,129,128,-12.0,-37.0,-20.0,15697,,,,-13.0,-37.0,-20.0,0,
4726,63,158402950,CB,PV-VIIIA,"VIIIA, left, paravermis",156512631,103,166,158,-12.0,-67.0,-57.0,15697,,,,-13.0,-67.0,-57.0,0,
4728,63,158402918,CB,PV-IX,"IX, left, paravermis",156511927,103,170,149,-12.0,-58.0,-61.0,15697,,,,-13.0,-58.0,-61.0,0,
4746,62,158402850,CB,He-X,"X, left, lateral hemisphere",156515194,119,158,134,-28.0,-43.0,-49.0,15697,,,,-29.0,-43.0,-49.0,0,
4735,62,158403008,CB,He-IV,"IV, left, lateral hemisphere",156515336,119,135,128,-28.0,-37.0,-26.0,15697,,,,-29.0,-37.0,-26.0,0,
4746,62,158402976,CB,He-X,"X, left, lateral hemisphere",156515193,119,157,135,-28.0,-44.0,-48.0,15697,,,,-29.0,-44.0,-48.0,0,
4735,62,158402944,CB,He-IV,"IV, left, lateral hemisphere",156515362,119,135,129,-28.0,-38.0,-26.0,15697,,,,-29.0,-38.0,-26.0,0,
4742,62,158402914,CB,He-VIIIA,"VIIIA, left, lateral hemisphere",156518378,119,168,160,-28.0,-69.0,-59.0,15697,,,,-29.0,-69.0,-59.0,0,
4738,61,158402990,CB,He-VI,"VI, left, lateral hemisphere",156553101,127,137,143,-36.0,-52.0,-28.0,15697,,,,-37.0,-52.0,-28.0,0,
4741,61,158402864,CB,He-VIIB,"VIIB, left, lateral hemisphere",156560936,128,169,154,-37.0,-63.0,-60.0,15697,,,,-38.0,-63.0,-60.0,0,
4739,61,158403022,CB,He-Crus I,"Crus I, left, lateral hemisphere",156560174,128,142,178,-37.0,-87.0,-33.0,15697,,,,-38.0,-87.0,-33.0,0,
4186,13,158158289,CX,Cun-pest,"cuneus, left, peristriate",157026119,103,82,168,-12.0,-77.0,27.0,15697,4184.0,CTX,cuneus,-13.0,-77.0,27.0,25639,0.282544
4121,13,158158273,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",157026120,103,80,168,-12.0,-77.0,29.0,15697,4118.0,CTX,precuneus,-13.0,-77.0,29.0,12802,0.161983
4098,13,158158241,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",157026122,115,54,169,-24.0,-78.0,55.0,15697,4096.0,CTX,superior parietal lobule,-25.0,-78.0,55.0,12189,0.265167
4114,13,158158337,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",157064997,133,87,167,-42.0,-76.0,22.0,15697,4111.0,CTX,angular gyrus,-43.0,-76.0,22.0,15686,-1.107413
4215,13,158402942,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",157026188,138,97,167,-47.0,-76.0,12.0,15697,4212.0,CTX,superior occipital gyrus,-48.0,-76.0,12.0,15375,0.202145
4193,13,158158385,CX,LiG-pest,"lingual gyrus, left, peristriate",157058086,105,120,167,-14.0,-76.0,-11.0,15697,4191.0,CTX,lingual gyrus,-15.0,-76.0,-11.0,24808,1.22062
4187,13,158158369,CX,Cun-str,"cuneus, left, striate",157058085,103,96,168,-12.0,-77.0,13.0,15697,4184.0,CTX,cuneus,-13.0,-77.0,13.0,25475,0.959765
4120,12,158158223,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",157021193,97,70,155,-6.0,-64.0,39.0,15697,4118.0,CTX,precuneus,-7.0,-64.0,39.0,13132,-0.374089
4098,12,158158397,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",157021192,117,43,155,-26.0,-64.0,66.0,15697,4096.0,CTX,superior parietal lobule,-27.0,-64.0,66.0,11760,1.691901
4114,12,158158271,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",157020735,150,75,155,-59.0,-64.0,34.0,15697,4111.0,CTX,angular gyrus,-60.0,-64.0,34.0,16070,2.023349
4121,11,158158331,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",157001440,101,72,146,-10.0,-55.0,37.0,15697,4118.0,CTX,precuneus,-11.0,-55.0,37.0,13269,0.041292
4120,11,158158315,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",157001439,96,37,146,-5.0,-55.0,72.0,15697,4118.0,CTX,precuneus,-6.0,-55.0,72.0,3414,2.064928
4200,12,158158351,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",157019430,126,126,155,-35.0,-64.0,-17.0,15697,4198.0,CTX,occipito-temporal gyrus,-36.0,-64.0,-17.0,24343,0.217287
4194,12,158158335,CX,LiG-str,"lingual gyrus, left, striate",157019432,116,110,155,-25.0,-64.0,-1.0,15697,4191.0,CTX,lingual gyrus,-26.0,-64.0,-1.0,24701,-4.370735
4187,12,158158303,CX,Cun-str,"cuneus, left, striate",157019433,116,104,155,-25.0,-64.0,5.0,15697,4184.0,CTX,cuneus,-26.0,-64.0,5.0,25617,0.564888
4208,12,158158225,CX,IOG-i,"inferior occipital gyrus, left, inferior bank of gyrus",157021062,150,120,155,-59.0,-64.0,-11.0,15697,4205.0,CTX,inferior occipital gyrus,-60.0,-64.0,-11.0,23423,0.078115
4099,11,158158363,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",156991102,116,61,146,-25.0,-55.0,48.0,15697,4096.0,CTX,superior parietal lobule,-26.0,-55.0,48.0,14440,-0.538078
4098,11,158158347,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",156991101,117,43,146,-26.0,-55.0,66.0,15697,4096.0,CTX,superior parietal lobule,-27.0,-55.0,66.0,14891,0.164616
4142,11,158158285,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",156997507,143,100,145,-52.0,-54.0,9.0,15697,4140.0,CTX,middle temporal gyrus,-53.0,-54.0,9.0,16019,-4.131889
4200,11,158158365,CX,OTG-s,"occipito-temporal gyrus, left, superior bank of gyrus",156991059,117,128,146,-26.0,-55.0,-19.0,15697,4198.0,CTX,occipito-temporal gyrus,-27.0,-55.0,-19.0,23018,2.282714
4128,10,158402878,CX,PCLp-cs,"paracentral lobule, posterior part, left, bank of cingulate sulcus",156954786,94,55,133,-3.0,-42.0,54.0,15697,4125.0,CTX,"paracentral lobule, posterior part",-4.0,-42.0,54.0,4188,1.592304
4128,10,158158265,CX,PCLp-cs,"paracentral lobule, posterior part, left, bank of cingulate sulcus",156954786,93,55,133,-2.0,-42.0,54.0,15697,4125.0,CTX,"paracentral lobule, posterior part",-3.0,-42.0,54.0,4189,2.285218
4098,10,158158233,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",156954789,115,39,133,-24.0,-42.0,70.0,15697,4096.0,CTX,superior parietal lobule,-25.0,-42.0,70.0,14910,-0.205678
4106,10,158158329,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",156952017,142,59,133,-51.0,-42.0,50.0,15697,4104.0,CTX,supramarginal gyrus,-52.0,-42.0,50.0,7000,0.941143
4135,10,158158345,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",156951639,162,95,133,-71.0,-42.0,14.0,15697,4133.0,CTX,superior temporal gyrus,-72.0,-42.0,14.0,9062,1.216215
4159,10,158158235,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",156954364,138,138,133,-47.0,-42.0,-29.0,15697,4156.0,CTX,fusiform gyrus,-48.0,-42.0,-29.0,22810,0.520806
4143,10,158158251,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",156952410,154,113,133,-63.0,-42.0,-4.0,15697,4140.0,CTX,middle temporal gyrus,-64.0,-42.0,-4.0,15452,-0.737156
4135,9,158158263,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",156949433,159,85,117,-68.0,-26.0,24.0,15697,4133.0,CTX,superior temporal gyrus,-69.0,-26.0,24.0,9348,-0.480082
4158,9,158158327,CX,FuG-its,"fusiform gyrus, left, bank of the its",156942561,137,136,117,-46.0,-26.0,-27.0,15697,4156.0,CTX,fusiform gyrus,-47.0,-26.0,-27.0,22748,1.42605
4013,8,157773024,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",156684998,115,32,107,-24.0,-16.0,77.0,15697,4010.0,CTX,precentral gyrus,-25.0,-16.0,77.0,5911,0.946917
4089,8,158158387,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",156684322,150,60,107,-59.0,-16.0,49.0,15697,4085.0,CTX,postcentral gyrus,-60.0,-16.0,49.0,8051,-0.279061
4087,8,158158355,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",156684245,128,51,107,-37.0,-16.0,58.0,15697,4085.0,CTX,postcentral gyrus,-38.0,-16.0,58.0,5283,-0.197532
4015,8,158158339,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",156684244,125,47,107,-34.0,-16.0,62.0,15697,4010.0,CTX,precentral gyrus,-35.0,-16.0,62.0,5227,-1.88259
4169,8,158158229,CX,TG,"transverse gyri, left",156684041,143,110,107,-52.0,-16.0,-1.0,15697,4168.0,CTX,transverse gyri,-53.0,-16.0,-1.0,9914,-1.095568
4166,8,158158213,CX,HG,"Heschl's gyrus, left",156684040,134,99,107,-43.0,-16.0,10.0,15697,4165.0,CTX,Heschl's gyrus,-44.0,-16.0,10.0,31406,-0.404792
4136,8,158158325,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",156685334,149,116,107,-58.0,-16.0,-7.0,15697,4133.0,CTX,superior temporal gyrus,-59.0,-16.0,-7.0,9506,-1.830498
4151,8,158158309,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",156685241,150,141,107,-59.0,-16.0,-32.0,15697,4147.0,CTX,inferior temporal gyrus,-60.0,-16.0,-32.0,21993,0.34751
4136,8,158158261,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",156685333,153,116,107,-62.0,-16.0,-7.0,15697,4133.0,CTX,superior temporal gyrus,-63.0,-16.0,-7.0,9569,-0.893803
4024,7,157773022,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",156435092,116,50,93,-25.0,-2.0,59.0,15697,4021.0,CTX,superior frontal gyrus,-26.0,-2.0,59.0,6344,0.435475
4270,7,157772960,CX,LIG,"long insular gyri, left",156503064,135,104,94,-44.0,-3.0,5.0,15697,4269.0,CTX,long insular gyri,-45.0,-3.0,5.0,10434,0.87827
4142,7,157772992,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",156497616,153,128,94,-62.0,-3.0,-19.0,15697,4140.0,CTX,middle temporal gyrus,-63.0,-3.0,-19.0,32269,0.092988
4024,6,157772892,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",156431648,114,47,86,-23.0,5.0,62.0,15697,4021.0,CTX,superior frontal gyrus,-24.0,5.0,62.0,6464,-0.457851
4178,6,157772862,CX,PLP,"planum polare, left",156432774,136,123,86,-45.0,5.0,-14.0,15697,4177.0,CTX,planum polare,-46.0,5.0,-14.0,31083,0.963457
4143,6,157772974,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",156265698,136,149,83,-45.0,8.0,-40.0,15697,4140.0,CTX,middle temporal gyrus,-46.0,8.0,-40.0,31898,1.942927
